id,name,brand,price_min,price_max,color_options_count,color_options,image_path
7121,Risom Side Chair,Knoll®,"$1,007.00","$1,257.00",N/A,"['Ebonized Maple', 'Light Walnut', 'Maple']",dwr\7121.jpg
4840,Brno Flat Bar Chair,Knoll®,"$2,747.00","$3,914.00",N/A,"['Alpine', 'Aubergine', 'Aurora', 'Aviator']",dwr\4840.jpg
6252-2,"MR Side Chair, Rattan",Knoll®,N/A,N/A,N/A,['Natural'],dwr\6252-2.jpg
6859-4,Bertoia Side Chair with Seat Pad,Knoll®,"$1,086.00","$1,639.00",N/A,"['Black', 'Blue', 'Green', 'Orange Red']",dwr\6859-4.jpg
6859-2,"Bertoia Side Chair, Without Seat Pad",Knoll®,N/A,N/A,N/A,"['Blue', 'Green', 'Orange Red', 'Polished Chrome']",dwr\6859-2.jpg
2195978,Bertoia Molded Shell Side Chair,Knoll®,N/A,N/A,N/A,"['Blue', 'Red Orange', 'Yellow']",dwr\2195978.jpg
6252-1,"MR Side Chair, Cowhide",Knoll®,"$1,620.00","$1,743.00",N/A,"['Black', 'Light Brown', 'White / Beige']",dwr\6252-1.jpg
968,MR Armchair,Knoll®,N/A,N/A,N/A,['Rattan'],dwr\968.jpg
2575283,Klismos Dining Armchair,Knoll®,N/A,N/A,N/A,"['Black Oak', 'Natural Oak']",dwr\2575283.jpg
4938,Gehry High Sticking High Back Chair,Knoll®,N/A,N/A,N/A,['Maple'],dwr\4938.jpg
5632,Brno Tubular Chair,Knoll®,"$2,447.00","$3,295.00",N/A,"['Alpine', 'Aubergine', 'Aurora', 'Aviator']",dwr\5632.jpg
4588,Gehry Cross Check Armchair,Knoll®,N/A,N/A,N/A,['Maple'],dwr\4588.jpg
2576010,Saarinen Executive Side Chair,Knoll®,"$1,401.00","$2,734.00",N/A,"['Aegean', 'Alpine', 'Aubergine', 'Aurora']",dwr\2576010.jpg
9251,Bertoia Two-Toned Side Chair,Knoll®,N/A,N/A,N/A,"['Daffodil', 'Jet', 'Marble', 'Tabasco']",dwr\9251.jpg
2514604,About A Chair 23 Armchair,HAY,$615.00,"$1,075.00",N/A,"['Natural', 'Obsidian', '009 Clavicle', '002 Intaglio']",dwr\2514604.jpg
2571023-2,"C Chair, French Cane",Gubi,"$1,199.00","$1,299.00",N/A,"['Oak', 'Walnut', 'Black Stained Oak']",dwr\2571023-2.jpg
2576946,Crosshatch Armchair,Geiger,"$2,045.00","$2,285.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576946.jpg
2516606,About A Chair 123 Armchair,HAY,$765.00,"$1,595.00",N/A,"['Natural', 'Obsidian', 'Clavicle', '009 Clavicle']",dwr\2516606.jpg
2571025,Scarpa Dining Chair,Karakter,"$2,595.00","$2,795.00",N/A,"['Mocha Ash / Black', 'Natural Ash / Cognac']",dwr\2571025.jpg
2574132,Series 7 Upholstered Chair,Fritz Hansen,"$1,049.00","$1,449.00",N/A,"['Black / Black', 'Grey Blue', 'Autumn Red', 'Black / Oak']",dwr\2574132.jpg
2576833,Masculo Chair,Gubi,N/A,N/A,N/A,['Black'],dwr\2576833.jpg
2531761,Violin Chair,Gubi,"$1,999.00","$1,599.20",N/A,"['Anthracite', 'Charcoal', 'Ivory', 'Ivory / Walnut']",dwr\2531761.jpg
2575281,About A Chair 13 Side Chair,HAY,$545.00,$895.00,N/A,"['Natural', 'Obsidian', '009 Clavicle', '002 Intaglio']",dwr\2575281.jpg
2516879,Afteroom Plus Side Chair,Audo Copenhagen,$555.00,"$1,095.00",N/A,"['Black', 'Cognac', 'Copper', 'Light Grey']",dwr\2516879.jpg
2571024,Daumiller Chair,Gubi,N/A,N/A,N/A,"['Golden Pine', 'Brown / Black Pine']",dwr\2571024.jpg
2567098,Matera Dining Bench,Design Within Reach,"$1,295.00","$1,695.00",N/A,"['Balsa', 'Basalt', 'Buff', 'Cinder']",dwr\2567098.jpg
2576831,Co Chair,Audo Copenhagen,$710.00,$955.00,N/A,"['Chrome', 'Black Steel']",dwr\2576831.jpg
2576949,Envelope Armchair,Geiger,"$1,455.00","$1,695.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576949.jpg
2576832,Eave Banquette,Audo Copenhagen,"$2,985.00","$3,315.00",N/A,"['Warm Grey 04', 'Ochre 05', 'Ivory 24']",dwr\2576832.jpg
2576948,Full Twist Armchair,Geiger,"$2,155.00","$2,385.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576948.jpg
2574131,PK9 Dining Chair,Fritz Hansen,N/A,N/A,N/A,"['Black', 'Walnut']",dwr\2574131.jpg
2574133,Ant Upholstered Chair,Fritz Hansen,$819.00,"$1,349.00",N/A,"['Black / Black', 'Black / Oak', 'Black / Walnut', 'Walnut / Oak']",dwr\2574133.jpg
2571023-1,"C Chair, Papercord",Gubi,"$1,199.00","$1,299.00",N/A,"['Oak', 'Walnut', 'Black Stained Oak']",dwr\2571023-1.jpg
2576947,Bumper Armchair,Geiger,"$2,095.00","$3,415.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576947.jpg
2571022,Monarch Chair,Carl Hansen & Søn,"$4,880.00","$5,285.00",N/A,"['Mahogany', 'Oak']",dwr\2571022.jpg
2516923,Libera Chair,Stua,"$1,895.00","$2,345.00",N/A,"['Stone', '123 Light Grey', '163 Dark Grey']",dwr\2516923.jpg
4541,Salt Chair,Ton,$375.00,$300.00,N/A,"['Black', 'Ginger Yellow', 'Grey', 'Natural Beech']",dwr\4541.jpg
1104,Eames Molded Plastic Side Chair,Herman Miller,$345.00,$745.00,N/A,"['Black', 'Cocoa', 'Evergreen', 'Grey Green']",dwr\1104.jpg
452,Bacco Chair,JOBS,$575.00,$845.00,N/A,"['Bianco', 'Buff', 'Cinder', 'Cream']",dwr\452.jpg
2582,Wishbone Chair,Carl Hansen & Søn,$690.00,"$1,815.00",N/A,"['Black', 'Black Oak', 'Green', 'Grey']",dwr\2582.jpg
2543448,Rey Chair,HAY,N/A,N/A,N/A,"['Deep Black', 'Slate Blue', 'Scarlet Red', 'Fall Green']",dwr\2543448.jpg
2514014,Contour Chair,Design Within Reach,$845.00,$995.00,N/A,"['Black', 'Buff', 'Canyon', 'Charcoal']",dwr\2514014.jpg
2197545,Beetle Side Chair,Gubi,"$1,299.00","$1,999.00",N/A,"['Anthracite', 'Black', 'Cognac', 'Dove']",dwr\2197545.jpg
5720-1,Hoffmann Side Chair,Ton,$795.00,$845.00,N/A,"['Black', 'Black / Black', 'Coffee', 'Natural']",dwr\5720-1.jpg
5374-1,Bottega Side Chair,Frag,N/A,N/A,N/A,"['Black', 'Buff', 'Chocolate', 'Ice Grey']",dwr\5374-1.jpg
2514637,Élémentaire Chair,HAY,N/A,N/A,N/A,"['Anthracite', 'Olive', 'Yellow', 'Cream White']",dwr\2514637.jpg
2565859,About A Chair 12 Side Chair 2.0,HAY,$385.00,$445.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2565859.jpg
2514659,Result Chair,HAY,N/A,N/A,N/A,"['Black / Black', 'Smoked Oak / Black', 'Dark Brick / Black', 'Matte Lacquered Oak / Black']",dwr\2514659.jpg
2196734,Narin Folding Chair,Case,N/A,N/A,N/A,"['Black', 'Oak']",dwr\2196734.jpg
7000,Profile Chair,Case,$695.00,$945.00,N/A,"['Black / Black', 'Walnut / Black', 'Oak / Natural']",dwr\7000.jpg
2197354,CH23 Side Chair,Carl Hansen & Søn,"$1,100.00","$1,700.00",N/A,"['Oiled Oak', 'Soaped Oak', 'Walnut', 'Oak / Walnut']",dwr\2197354.jpg
2543855,Arch Chair,Sarah Ellison,$995.00,"$1,595.00",N/A,"['Caramel', 'Fawn', 'Tan', 'Piccolo']",dwr\2543855.jpg
1980,Eames Molded Plastic Armchair,Herman Miller,$445.00,$845.00,N/A,"['Black', 'Cocoa', 'Evergreen', 'Grey Green']",dwr\1980.jpg
6315-2,"Moller Model 77 Side Chair, Leather Seat",J.L.Møllers Møbelfabrik,"$1,795.00","$1,895.00",N/A,"['Black', 'Ivory']",dwr\6315-2.jpg
2517957,CH24 Wishbone Chair Leather Seat ,Carl Hansen & Søn,"$1,695.00","$2,195.00",N/A,"['Black', 'Cognac']",dwr\2517957.jpg
5720-2,Hoffmann Armchair,Ton,$895.00,$626.50,N/A,"['Black', 'Coffee', 'Natural']",dwr\5720-2.jpg
2518171,Eames Molded Fiberglass Side Chair,Herman Miller,$545.00,$975.00,N/A,"['Black', 'Elephant Hide Grey', 'Navy Blue', 'Parchment']",dwr\2518171.jpg
2518169,Eames Molded Plastic Side Chair with Seat Pad,Herman Miller,$430.00,"$1,110.00",N/A,"['White / Meld Seashell', 'White / Meld Panda', 'White / Meld Mimosa', 'White / Meld Isle']",dwr\2518169.jpg
7318,Series 7 Chair,Fritz Hansen,$659.00,$789.00,N/A,"['Ash', 'Beech', 'Black', 'Cherry']",dwr\7318.jpg
2197938,Leggera Chair,Cassina,$940.00,"$1,100.00",N/A,"['Black Stained Ash', 'Walnut']",dwr\2197938.jpg
5374-2,Bottega Armchair,Frag,N/A,N/A,N/A,"['Black', 'Buff', 'Chocolate', 'Ice Grey']",dwr\5374-2.jpg
2197197,Note Side Chair,Design Within Reach,$295.00,$395.00,N/A,"['Ash', 'Black', 'Burgundy', 'Light Grey']",dwr\2197197.jpg
6291-2,Moller Model 57 Armchair with Leather Seat,J.L.Møllers Møbelfabrik,"$2,195.00","$2,295.00",N/A,"['Black', 'Ivory']",dwr\6291-2.jpg
2566492,About A Chair 222 Armchair 2.0,HAY,$445.00,$495.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2566492.jpg
2514638,J 41 Side Chair,HAY,N/A,N/A,N/A,"['Black', 'Oak', 'Warm Grey']",dwr\2514638.jpg
2517047,Lína Dining Chair,Design Within Reach,"$1,795.00","$2,895.00",N/A,"['Anthracite', 'Carrara', 'Mineral', 'Nickel']",dwr\2517047.jpg
5333-2,"Eames Molded Plywood Dining Chair Metal Base (DCM), Non Upholstered",Herman Miller,$795.00,"$1,145.00",N/A,"['Santos Palisander', 'Walnut', 'White Ash', 'Ebony Stained Ash']",dwr\5333-2.jpg
6044,Panton Chair,Vitra,N/A,N/A,N/A,"['Black', 'White']",dwr\6044.jpg
101-2,"Eames Molded Plywood Dining Chair Wood Base (DCW), Non Upholstered",Herman Miller,"$1,095.00","$1,695.00",N/A,"['Santos Palisander', 'Walnut', 'White Ash', 'Ebony Stained Ash']",dwr\101-2.jpg
6315-1,"Moller Model 77 Side Chair, Upholstered Seat",J.L.Møllers Møbelfabrik,"$1,495.00","$1,595.00",N/A,"['Grey', 'Grey Brown']",dwr\6315-1.jpg
519,Eames Wire Chair,Herman Miller,$750.00,"$1,695.00",N/A,"['Black', 'Chrome', 'White']",dwr\519.jpg
4133,Globus Chair,Stua,$495.00,$695.00,N/A,"['Oak / Black', 'Walnut / Black', 'Black Plastic / Black', 'White Plastic / Stainless']",dwr\4133.jpg
4020,CH20 Elbow Chair,Carl Hansen & Søn,"$1,285.00","$1,415.00",N/A,"['Black', 'Brown']",dwr\4020.jpg
5641-2,Cherner Armchair,Cherner Chair Company,N/A,N/A,N/A,"['Classic Ebony', 'Walnut']",dwr\5641-2.jpg
5641-1,Cherner Side Chair,Cherner Chair Company,N/A,N/A,N/A,"['Classic Ebony', 'Walnut']",dwr\5641-1.jpg
3773,111 Navy Chair,Emeco,N/A,N/A,N/A,"['Beach', 'Charcoal', 'Coca-Cola Red', 'Flint']",dwr\3773.jpg
2518788,Loft Chair,Muuto,N/A,N/A,N/A,"['Black', 'Dusty Green', 'Grey', 'Deep Red']",dwr\2518788.jpg
2197710,Eames Upholstered Molded Plastic Armchair,Herman Miller,$695.00,"$1,345.00",N/A,"['Brick Red / Hopsak Terra Cotta', 'Red Orange / Hopsak Orange', 'Black / Hopsak Black', 'Pale Blue / Hopsak Cobalt Blue']",dwr\2197710.jpg
6428-1,Moller Model 78 Side Chair with Leather Seat,J.L.Møllers Møbelfabrik,"$1,795.00","$1,895.00",N/A,"['Black', 'Ivory']",dwr\6428-1.jpg
2518178,Eames Molded Fiberglass Armchair,Herman Miller,$645.00,"$1,075.00",N/A,"['Black', 'Elephant Hide Grey', 'Navy Blue', 'Parchment']",dwr\2518178.jpg
2548433,"Eames Molded Plastic Side Chair, Herman Miller x HAY",Herman Miller,N/A,N/A,N/A,"['Mint Green', 'Toffee', 'Iron Red', 'Black Blue']",dwr\2548433.jpg
5739,Laclasica Chair,Stua,$995.00,"$1,245.00",N/A,"['Ash', 'Black', 'Black / Black', 'Grey']",dwr\5739.jpg
2518158,Eames Molded Plastic Armchair with Seat Pad,Herman Miller,$545.00,"$1,210.00",N/A,"['White / Meld Seashell', 'White / Meld Panda', 'White / Meld Mimosa', 'White / Meld Isle']",dwr\2518158.jpg
7016,Prouvé Standard Chair,Vitra,N/A,N/A,N/A,"['Natural Oak / Gris Vermeer', 'Natural Oak / Blue Marcoule', 'Natural Oak / Deep Black', 'Walnut / Deep Black']",dwr\7016.jpg
2517910,Kin Side Chair,Design Within Reach,$895.00,$945.00,N/A,"['Black', 'Canyon', 'Grey', 'Sand']",dwr\2517910.jpg
2563692,J39 Dining Chair,Fredericia,$995.00,"$1,295.00",N/A,"['Oak', 'Walnut', 'Black Beech']",dwr\2563692.jpg
6315-3,"Moller Model 77 Side Chair, Woven Seat",J.L.Møllers Møbelfabrik,"$1,495.00","$1,595.00",N/A,['Natural'],dwr\6315-3.jpg
2525576,Dulwich Bench,Case,"$1,645.00","$1,895.00",N/A,"['Oak', 'Walnut']",dwr\2525576.jpg
2565861,About A Chair 22 Armchair 2.0,HAY,$460.00,$510.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2565861.jpg
5333-1,"Eames Molded Plywood Dining Chair Metal Base (DCM), Upholstered",Herman Miller,"$1,375.00","$1,895.00",N/A,"['Santos Palisander', 'Walnut', 'White Ash', 'Ebony Stained Ash']",dwr\5333-1.jpg
519-2,"Eames Wire Chair, with Seat Pad",Herman Miller,"$1,190.00","$1,465.00",N/A,"['Black', 'Chrome', 'White']",dwr\519-2.jpg
2514857,Pyramid Bench,HAY,$795.00,$995.00,N/A,"['Smoked Oak', 'Matte Lacquered Oak', 'Smoked Oak / Red', 'Matte Lacquered Oak / Red']",dwr\2514857.jpg
2534150,Capitol Complex Office Chair,Cassina,N/A,N/A,N/A,"['Oak', 'Walnut Stained Oak']",dwr\2534150.jpg
5781-1,Moller Model 62 Armchair with Leather Seat,J.L.Møllers Møbelfabrik,"$2,195.00","$2,295.00",N/A,"['Black', 'Ivory']",dwr\5781-1.jpg
4144-1,Era Chair with Wooden Seat,Ton,$495.00,$297.00,N/A,"['Matte Black', 'Matte White']",dwr\4144-1.jpg
2518786-1,Cover Side Chair,Muuto,$635.00,$889.00,N/A,"['Black', 'Black Oak', 'Cognac', 'Oak']",dwr\2518786-1.jpg
2518786-2,Cover Armchair,Muuto,$635.00,$889.00,N/A,"['Black', 'Black Oak', 'Cognac', 'Oak']",dwr\2518786-2.jpg
2197711,Eames Upholstered Molded Plastic Side Chair,Herman Miller,$595.00,"$1,245.00",N/A,"['Brick Red / Hopsak Terra Cotta', 'Red Orange / Hopsak Orange', 'Black / Hopsak Black', 'Pale Blue / Hopsak Cobalt Blue']",dwr\2197711.jpg
2559779-1,Asserbo Bench with Backrest,Carl Hansen & Søn,N/A,N/A,N/A,[],dwr\2559779-1.jpg
6428-2,Moller Model 78 Side Chair with Woven Seat,J.L.Møllers Møbelfabrik,"$1,395.00","$1,495.00",N/A,['Natural'],dwr\6428-2.jpg
6291-3,Moller Model 57 Armchair with Woven Seat,J.L.Møllers Møbelfabrik,"$1,895.00","$1,995.00",N/A,['Natural'],dwr\6291-3.jpg
2557392,Workshop Chair,Muuto,N/A,N/A,N/A,"['Black', 'Oak']",dwr\2557392.jpg
2525376-2,Comma Dining Side Chair,Herman Miller,$595.00,"$1,195.00",N/A,"['Canyon', 'Walnut', 'White Oak', 'Regal']",dwr\2525376-2.jpg
7783,Victoria Ghost Chair,Kartell,N/A,N/A,N/A,['Crystal'],dwr\7783.jpg
2518176,Eames Molded Fiberglass Side Chair with Seat Pad,Herman Miller,$645.00,"$1,075.00",N/A,"['Black with Panda', 'Navy with Skyline', 'Terra Cotta with Fox', 'Elephant Hide Grey with Knight']",dwr\2518176.jpg
2517953,Lara Side Chair,L. Ercolani,N/A,N/A,N/A,"['Ash', 'Black Ash']",dwr\2517953.jpg
519-3,"Eames Wire Chair, with Bikini",Herman Miller,"$1,495.00","$1,695.00",N/A,"['Black', 'Chrome', 'White']",dwr\519-3.jpg
2518161,Eames Molded Plywood Side Chair,Herman Miller,$695.00,"$1,345.00",N/A,"['Ebony', 'Palisander', 'Walnut', 'White Ash']",dwr\2518161.jpg
2195918,Landmark Chair,Geiger,"$2,405.00","$2,745.00",N/A,"['Anthracite', 'Graphite', 'Light Silver', 'Navy']",dwr\2195918.jpg
2122,1006 Navy Chair,Emeco,N/A,N/A,N/A,['Brushed Aluminum'],dwr\2122.jpg
2518794,Linear Bench,Muuto,$859.00,"$1,095.00",N/A,['Oak'],dwr\2518794.jpg
2548434,"Eames Molded Plastic Armchair, Herman Miller x HAY",Herman Miller,N/A,N/A,N/A,"['Mint Green', 'Toffee', 'Iron Red', 'Black Blue']",dwr\2548434.jpg
4561,Eames Upholstered Molded Fiberglass Side Chair,Herman Miller,$795.00,"$1,475.00",N/A,"['Red Orange / Hopsak Orange', 'Black / Hopsak Black', 'Black / Checker Black / White', 'Red Orange / Checker Crimson / Orange']",dwr\4561.jpg
2534149,Capitol Complex,Cassina,N/A,N/A,N/A,"['Oak', 'Walnut Stained Oak']",dwr\2534149.jpg
710,Ant Chair,Fritz Hansen,$449.00,$479.00,N/A,"['Black', 'White']",dwr\710.jpg
2516216,Loku Side Chair,Case,N/A,N/A,N/A,['Walnut'],dwr\2516216.jpg
6312,Moller Model 71 Side Chair,J.L.Møllers Møbelfabrik,N/A,N/A,N/A,['Walnut'],dwr\6312.jpg
8379,Nerd Chair,Muuto,N/A,N/A,N/A,"['Black', 'Green', 'Grey', 'Midnight Blue']",dwr\8379.jpg
6291-1,Moller Model 57 Armchair with Upholstered Seat,J.L.Møllers Møbelfabrik,"$1,895.00","$1,995.00",N/A,"['Grey', 'Grey Brown']",dwr\6291-1.jpg
2527901,Beetle Plastic Chair,Gubi,N/A,N/A,N/A,"['Black', 'Green', 'Sweet Pink', 'New Beige']",dwr\2527901.jpg
2548633,"Eames Wire Chair, Herman Miller x HAY",Herman Miller,$795.00,"$1,095.00",N/A,"['Mint Green', 'Iron Red', 'Black Blue', 'Powder Yellow']",dwr\2548633.jpg
5547,675 Chair,Case,N/A,N/A,N/A,['Walnut / Black'],dwr\5547.jpg
2555755-2,Fiber Armchair,Muuto,$395.00,"$1,395.00",N/A,"['Black', 'Cognac', 'Cream', 'Dark Grey']",dwr\2555755-2.jpg
5781-2,Moller Model 62 Armchair with Woven Seat,J.L.Møllers Møbelfabrik,"$1,795.00","$1,895.00",N/A,['Natural'],dwr\5781-2.jpg
1872,Louis Ghost Chair,Kartell,N/A,N/A,N/A,"['Crystal', 'Glossy Black']",dwr\1872.jpg
2555755-1,Fiber Side Chair,Muuto,$365.00,"$1,249.00",N/A,"['Black', 'Cognac', 'Cream', 'Dark Grey']",dwr\2555755-1.jpg
2566491,About A Chair 212 Armchair 2.0,HAY,$445.00,$495.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2566491.jpg
8980,CH36 Side Chair,Carl Hansen & Søn,"$1,005.00","$1,150.00",N/A,"['Oiled Oak', 'Black Lacquered Beech']",dwr\8980.jpg
2514867,Soft Edge 60 Side Chair,HAY,$495.00,$795.00,N/A,"['Black Leather', 'Fall Red / Fall Red']",dwr\2514867.jpg
2548106,Result Armchair,HAY,N/A,N/A,N/A,"['Beige', 'Black', 'Dark Blue', 'Forest Green']",dwr\2548106.jpg
859-1,Era Armchair Wooden Seat,Ton,$595.00,$476.00,N/A,"['Matte Black', 'Matte White']",dwr\859-1.jpg
2521958,Karimoku Chair,Karimoku,"$1,995.00","$2,495.00",N/A,"['Black', 'Dark Grey']",dwr\2521958.jpg
2544762,Pastis Dining Chair - Set of 2,HAY,N/A,N/A,N/A,['Pine Green'],dwr\2544762.jpg
2563699,Soborg Model 3052 Dining Chair,Fredericia,"$1,405.00","$1,880.00",N/A,"['Oak / Black', 'Walnut / Black', 'Oak / Natural', 'Black Lacquer / Black']",dwr\2563699.jpg
2530102,BM 1106 Huntsman Chair,Carl Hansen & Søn,N/A,N/A,N/A,['Cognac'],dwr\2530102.jpg
6256,Nelson Swag Leg Armchair,Herman Miller,N/A,N/A,N/A,['White'],dwr\6256.jpg
2514880,Soft Edge 40 Side Chair,HAY,N/A,N/A,N/A,['Black / Black'],dwr\2514880.jpg
2518163,Eames Molded Fiberglass Armchair with Seat Pad,Herman Miller,$745.00,"$1,175.00",N/A,"['Black with Panda', 'Navy with Skyline', 'Terra Cotta with Fox', 'Elephant Hide Grey with Knight']",dwr\2518163.jpg
2567100,Gather Bench,dk3,"$2,295.00","$2,795.00",N/A,"['Oak', 'Walnut']",dwr\2567100.jpg
2559777,822 Chair,Ton,$695.00,$995.00,N/A,['Black'],dwr\2559777.jpg
2524153,Betwixt Chair,Herman Miller,$645.00,$945.00,N/A,"['Oak', 'Shell', 'Terra', 'Walnut']",dwr\2524153.jpg
4144-2,Era Chair with Caned Seat,Ton,$595.00,$476.00,N/A,"['Matte Black', 'Matte White']",dwr\4144-2.jpg
2565862,About A Chair 26 Armchair 2.0,HAY,$405.00,$460.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2565862.jpg
2563792-1,Matera Dining Side Chair,Design Within Reach,$795.00,$995.00,N/A,"['Balsa', 'Basalt', 'Buff', 'Cinder']",dwr\2563792-1.jpg
2567099,Ten Bench,dk3,"$2,995.00","$3,995.00",N/A,"['Oak', 'Walnut']",dwr\2567099.jpg
2559779-2,Asserbo Bench,Carl Hansen & Søn,N/A,N/A,N/A,[],dwr\2559779-2.jpg
2563698,Soborg Model 3050 Dining Chair,Fredericia,$930.00,"$1,125.00",N/A,"['Black', 'Oak', 'Walnut']",dwr\2563698.jpg
2175,Prouvé Standard SP Chair,Vitra,$805.00,$900.00,N/A,"['Basalt / Ecru', 'Deep Black / Deep Black', 'Deep Black / Japanese Red', 'Warm Grey/Basalt']",dwr\2175.jpg
2563695-1,"BM61 Dining Chair, Oak/Cane Wicker",Fredericia,N/A,N/A,N/A,['Oak / Cane Wicker'],dwr\2563695-1.jpg
2517763,About A Chair 27 Armchair,HAY,$665.00,$715.00,N/A,"['Cayenne', 'Ochre', 'A5 Cream', 'J4 Dark Blue']",dwr\2517763.jpg
2565860,About A Chair 16 Side Chair 2.0,HAY,$335.00,$385.00,N/A,"['Azure Blue', 'Black', 'Clay', 'Khaki']",dwr\2565860.jpg
2557382,Visu Chair,Muuto,N/A,N/A,N/A,"['Dusty Green', 'Midnight Blue']",dwr\2557382.jpg
2529461-2,Betwixt Mixed Materials Side Chair,Herman Miller,N/A,N/A,N/A,"['Black', 'Glacier']",dwr\2529461-2.jpg
2518790,Soft Edge 55 Sled Chair,HAY,N/A,N/A,N/A,['White'],dwr\2518790.jpg
2521985,Portrait Chair,Herman Miller,$630.00,$725.00,N/A,"['Ash', 'Walnut']",dwr\2521985.jpg
4894,"Eames Molded Fiberglass Side Chair, Stacking Base ",Herman Miller,$595.00,$625.00,N/A,"['Black', 'Elephant Hide Grey', 'Navy Blue', 'Parchment']",dwr\4894.jpg
519-1,"Eames Wire Chair, Standard",Herman Miller,$750.00,"$1,030.00",N/A,"['Black', 'Chrome', 'White']",dwr\519-1.jpg
2516339,Result Chair Upholstery,HAY,$395.00,$316.00,N/A,"['Steelcut Trio 213. Oak', 'Steelcut trio 153. Black Stained Oak']",dwr\2516339.jpg
2515282,"1"" Reclaimed Chair",Emeco,N/A,N/A,N/A,['Light Grey'],dwr\2515282.jpg
2563792-2,Matera Dining Armchair,Design Within Reach,$895.00,"$1,095.00",N/A,"['Balsa', 'Basalt', 'Buff', 'Cinder']",dwr\2563792-2.jpg
101-1,"Eames Molded Plywood Dining Chair Wood Base (DCW), Upholstered",Herman Miller,"$1,675.00","$2,445.00",N/A,"['Santos Palisander', 'Walnut', 'White Ash', 'Ebony Stained Ash']",dwr\101-1.jpg
2520473-4,"Leeway Chair, Walnut",Geiger,N/A,N/A,N/A,['Walnut'],dwr\2520473-4.jpg
6598,Gas Chair,Stua,N/A,N/A,N/A,['Black'],dwr\6598.jpg
2566493,About A Chair 226 Armchair 2.0,HAY,$385.00,$445.00,N/A,"['Azure Blue', 'Black', 'Soft Brick']",dwr\2566493.jpg
2531760,EVO-C Dining Chair,Vitra,$560.00,$565.00,N/A,"['Graphite', 'White']",dwr\2531760.jpg
2517287,AAC 09 - About a Chair - Upholstered Side Chair Sled Base,HAY,$715.00,$572.00,N/A,"['116 Grey', '190 Charcoal']",dwr\2517287.jpg
2563695-2,"BM61 Dining Chair, Black/Black Webbing",Fredericia,N/A,N/A,N/A,['Black / Black Webbing'],dwr\2563695-2.jpg
2520473-3,"Leeway Chair, Satin Chrome",Geiger,N/A,N/A,N/A,['Satin Chrome'],dwr\2520473-3.jpg
2563696-2,"BM62 Dining Chair, Black/Black Webbing",Fredericia,N/A,N/A,N/A,['Black / Black Webbing'],dwr\2563696-2.jpg
2530106,E004 Embrace Chair,Carl Hansen & Søn,N/A,N/A,N/A,[],dwr\2530106.jpg
2530002,CH26 Dining Chair,Carl Hansen & Søn,"$2,000.00","$2,350.00",N/A,"['Oiled Oak', 'Oiled Walnut', 'Lacquer Oak/Walnut']",dwr\2530002.jpg
2574662,Prouvé Chaise Tout Bois,Vitra,N/A,N/A,N/A,"['Dark Oak', 'Natural Oak']",dwr\2574662.jpg
2563697-2,Spanish Dining Armchair,Fredericia,"$3,695.00","$3,990.00",N/A,"['Black / Black', 'Oak / Black', 'Oak / Natural', 'Oak / Cognac']",dwr\2563697-2.jpg
2520473-1,"Leeway Chair, Ash",Geiger,N/A,N/A,N/A,['Ash'],dwr\2520473-1.jpg
859-2,Era Armchair Caned Seat,Ton,N/A,N/A,N/A,['White'],dwr\859-2.jpg
2559877,Beetle Wood Shell Dining Chair,Gubi,"$1,799.00","$1,999.00",N/A,"['Black', 'Ivory']",dwr\2559877.jpg
2520473-2,"Leeway Chair, Black",Geiger,N/A,N/A,N/A,['Black'],dwr\2520473-2.jpg
2574759,Prouvé Fauteuil Direction,Vitra,"$3,510.00","$4,705.00",N/A,"['Black', 'Brandy', 'Chestnut', 'Cream']",dwr\2574759.jpg
2563697-1,Spanish Dining Side Chair,Fredericia,"$3,380.00","$3,670.00",N/A,"['Black / Black', 'Oak / Black', 'Oak / Natural', 'Oak / Cognac']",dwr\2563697-1.jpg
2563696-1,"BM62 Dining Chair, Oak/Cane Wicker",Fredericia,N/A,N/A,N/A,['Oak / Cane Wicker'],dwr\2563696-1.jpg
2563693,Post Dining Chair,Fredericia,N/A,N/A,N/A,"['Light Oiled Oak / Cognac', 'Light Oiled Oak / Black', 'Black Lacquer / Black']",dwr\2563693.jpg
2568743,Organic Chair - Limited-Edition,Vitra,N/A,N/A,N/A,"['551', '981', '921']",dwr\2568743.jpg
2518061,AAC 123 Soft Duo - About A Chair - Upholstered Armchair Wood Base,HAY,N/A,N/A,N/A,['Mode Talus / 5001 Black Leather'],dwr\2518061.jpg
2525376-1,Comma Dining Armchair,Herman Miller,$795.00,"$1,395.00",N/A,"['Canyon', 'Walnut', 'White Beech', 'White Oak']",dwr\2525376-1.jpg
